model,module,app,table,field,field_type,parent,through_model,related_names,primary_key,max_length,unique,null,related_model,foreign_type,default,on_delete,is_m2m_field,auto_now
Realm,zerver.models,zerver,zerver_realm,stream,ManyToOneRel,zerver_realm,,,,,,,zerver_stream,ForeignKey,,CASCADE,no,
Realm,zerver.models,zerver,zerver_realm,archivetransaction,ManyToOneRel,zerver_realm,,,,,,,zerver_archivetransaction,ForeignKey,,CASCADE,no,
Realm,zerver.models,zerver,zerver_realm,archivedattachment,ManyToOneRel,zerver_realm,,,,,,,zerver_archivedattachment,ForeignKey,,CASCADE,no,
Realm,zerver.models,zerver,zerver_realm,attachment,ManyToOneRel,zerver_realm,,,,,,,zerver_attachment,ForeignKey,,CASCADE,no,
Realm,zerver.models,zerver,zerver_realm,userpresence,ManyToOneRel,zerver_realm,,,,,,,zerver_userpresence,ForeignKey,,CASCADE,no,
Realm,zerver.models,zerver,zerver_realm,defaultstream,ManyToOneRel,zerver_realm,,,,,,,zerver_defaultstream,ForeignKey,,CASCADE,no,
Realm,zerver.models,zerver,zerver_realm,defaultstreamgroup,ManyToOneRel,zerver_realm,,,,,,,zerver_defaultstreamgroup,ForeignKey,,CASCADE,no,
Realm,zerver.models,zerver,zerver_realm,scheduledemail,ManyToOneRel,zerver_realm,,,,,,,zerver_scheduledemail,ForeignKey,,CASCADE,no,
Realm,zerver.models,zerver,zerver_realm,scheduledmessage,ManyToOneRel,zerver_realm,,,,,,,zerver_scheduledmessage,ForeignKey,,CASCADE,no,
Realm,zerver.models,zerver,zerver_realm,realmauditlog,ManyToOneRel,zerver_realm,,,,,,,zerver_realmauditlog,ForeignKey,,CASCADE,no,
Realm,zerver.models,zerver,zerver_realm,customprofilefield,ManyToOneRel,zerver_realm,,,,,,,zerver_customprofilefield,ForeignKey,,CASCADE,no,
Realm,zerver.models,zerver,zerver_realm,alertword,ManyToOneRel,zerver_realm,,,,,,,zerver_alertword,ForeignKey,,CASCADE,no,
Realm,zerver.models,zerver,zerver_realm,scimclient,ManyToOneRel,zerver_realm,,,,,,,zerver_scimclient,ForeignKey,,CASCADE,no,
Realm,zerver.models,zerver,zerver_realm,realmcount,ManyToOneRel,zerver_realm,,,,,,,analytics_realmcount,ForeignKey,,CASCADE,no,
Realm,zerver.models,zerver,zerver_realm,usercount,ManyToOneRel,zerver_realm,,,,,,,analytics_usercount,ForeignKey,,CASCADE,no,
Realm,zerver.models,zerver,zerver_realm,streamcount,ManyToOneRel,zerver_realm,,,,,,,analytics_streamcount,ForeignKey,,CASCADE,no,
Realm,zerver.models,zerver,zerver_realm,id,AutoField,zerver_realm,,,True,,False,False,,,,,no,
Realm,zerver.models,zerver,zerver_realm,name,CharField,zerver_realm,,,False,40,False,False,,,,,no,
Realm,zerver.models,zerver,zerver_realm,description,TextField,zerver_realm,,,False,,False,False,,,,,no,
Realm,zerver.models,zerver,zerver_realm,string_id,CharField,zerver_realm,,,False,40,True,False,,,,,no,
Realm,zerver.models,zerver,zerver_realm,date_created,DateTimeField,zerver_realm,,,False,,False,False,,,<function now at 0x7f8bbb015ee0>,,no,
Realm,zerver.models,zerver,zerver_realm,demo_organization_scheduled_deletion_date,DateTimeField,zerver_realm,,,False,,False,True,,,,,no,
Realm,zerver.models,zerver,zerver_realm,deactivated,BooleanField,zerver_realm,,,False,,False,False,,,False,,no,
Realm,zerver.models,zerver,zerver_realm,deactivated_redirect,URLField,zerver_realm,,,False,128,False,True,,,,,no,
Realm,zerver.models,zerver,zerver_realm,emails_restricted_to_domains,BooleanField,zerver_realm,,,False,,False,False,,,False,,no,
Realm,zerver.models,zerver,zerver_realm,invite_required,BooleanField,zerver_realm,,,False,,False,False,,,True,,no,
Realm,zerver.models,zerver,zerver_realm,_max_invites,IntegerField,zerver_realm,,,False,,False,True,,,,,no,
Realm,zerver.models,zerver,zerver_realm,disallow_disposable_email_addresses,BooleanField,zerver_realm,,,False,,False,False,,,True,,no,
Realm,zerver.models,zerver,zerver_realm,authentication_methods,BitField,zerver_realm,,,False,,False,False,,,2147483647,,no,
Realm,zerver.models,zerver,zerver_realm,enable_spectator_access,BooleanField,zerver_realm,,,False,,False,False,,,False,,no,
Realm,zerver.models,zerver,zerver_realm,inline_image_preview,BooleanField,zerver_realm,,,False,,False,False,,,True,,no,
Realm,zerver.models,zerver,zerver_realm,inline_url_embed_preview,BooleanField,zerver_realm,,,False,,False,False,,,False,,no,
Realm,zerver.models,zerver,zerver_realm,digest_emails_enabled,BooleanField,zerver_realm,,,False,,False,False,,,False,,no,
Realm,zerver.models,zerver,zerver_realm,digest_weekday,SmallIntegerField,zerver_realm,,,False,,False,False,,,1,,no,
Realm,zerver.models,zerver,zerver_realm,send_welcome_emails,BooleanField,zerver_realm,,,False,,False,False,,,True,,no,
Realm,zerver.models,zerver,zerver_realm,message_content_allowed_in_email_notifications,BooleanField,zerver_realm,,,False,,False,False,,,True,,no,
Realm,zerver.models,zerver,zerver_realm,mandatory_topics,BooleanField,zerver_realm,,,False,,False,False,,,False,,no,
Realm,zerver.models,zerver,zerver_realm,name_changes_disabled,BooleanField,zerver_realm,,,False,,False,False,,,False,,no,
Realm,zerver.models,zerver,zerver_realm,email_changes_disabled,BooleanField,zerver_realm,,,False,,False,False,,,False,,no,
Realm,zerver.models,zerver,zerver_realm,avatar_changes_disabled,BooleanField,zerver_realm,,,False,,False,False,,,False,,no,
Realm,zerver.models,zerver,zerver_realm,add_custom_emoji_policy,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,1,,no,
Realm,zerver.models,zerver,zerver_realm,create_public_stream_policy,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,1,,no,
Realm,zerver.models,zerver,zerver_realm,create_private_stream_policy,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,1,,no,
Realm,zerver.models,zerver,zerver_realm,create_web_public_stream_policy,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,7,,no,
Realm,zerver.models,zerver,zerver_realm,delete_own_message_policy,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,2,,no,
Realm,zerver.models,zerver,zerver_realm,edit_topic_policy,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,5,,no,
Realm,zerver.models,zerver,zerver_realm,invite_to_realm_policy,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,1,,no,
Realm,zerver.models,zerver,zerver_realm,invite_to_stream_policy,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,1,,no,
Realm,zerver.models,zerver,zerver_realm,move_messages_between_streams_policy,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,2,,no,
Realm,zerver.models,zerver,zerver_realm,user_group_edit_policy,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,1,,no,
Realm,zerver.models,zerver,zerver_realm,private_message_policy,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,1,,no,
Realm,zerver.models,zerver,zerver_realm,wildcard_mention_policy,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,4,,no,
Realm,zerver.models,zerver,zerver_realm,email_address_visibility,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,1,,no,
Realm,zerver.models,zerver,zerver_realm,waiting_period_threshold,PositiveIntegerField,zerver_realm,,,False,,False,False,,,0,,no,
Realm,zerver.models,zerver,zerver_realm,message_content_delete_limit_seconds,PositiveIntegerField,zerver_realm,,,False,,False,True,,,600,,no,
Realm,zerver.models,zerver,zerver_realm,allow_message_editing,BooleanField,zerver_realm,,,False,,False,False,,,True,,no,
Realm,zerver.models,zerver,zerver_realm,message_content_edit_limit_seconds,IntegerField,zerver_realm,,,False,,False,False,,,600,,no,
Realm,zerver.models,zerver,zerver_realm,allow_edit_history,BooleanField,zerver_realm,,,False,,False,False,,,True,,no,
Realm,zerver.models,zerver,zerver_realm,default_language,CharField,zerver_realm,,,False,50,False,False,,,en,,no,
Realm,zerver.models,zerver,zerver_realm,notifications_stream,ForeignKey,zerver_realm,,+,False,,False,True,zerver_stream,,,SET_NULL,no,
Realm,zerver.models,zerver,zerver_realm,signup_notifications_stream,ForeignKey,zerver_realm,,+,False,,False,True,zerver_stream,,,SET_NULL,no,
Realm,zerver.models,zerver,zerver_realm,message_retention_days,IntegerField,zerver_realm,,,False,,False,False,,,-1,,no,
Realm,zerver.models,zerver,zerver_realm,message_visibility_limit,IntegerField,zerver_realm,,,False,,False,True,,,,,no,
Realm,zerver.models,zerver,zerver_realm,first_visible_message_id,IntegerField,zerver_realm,,,False,,False,False,,,0,,no,
Realm,zerver.models,zerver,zerver_realm,org_type,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,0,,no,
Realm,zerver.models,zerver,zerver_realm,plan_type,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,1,,no,
Realm,zerver.models,zerver,zerver_realm,bot_creation_policy,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,1,,no,
Realm,zerver.models,zerver,zerver_realm,upload_quota_gb,IntegerField,zerver_realm,,,False,,False,True,,,,,no,
Realm,zerver.models,zerver,zerver_realm,video_chat_provider,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,1,,no,
Realm,zerver.models,zerver,zerver_realm,giphy_rating,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,2,,no,
Realm,zerver.models,zerver,zerver_realm,default_code_block_language,TextField,zerver_realm,,,False,,False,True,,,,,no,
Realm,zerver.models,zerver,zerver_realm,icon_source,CharField,zerver_realm,,,False,1,False,False,,,G,,no,
Realm,zerver.models,zerver,zerver_realm,icon_version,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,1,,no,
Realm,zerver.models,zerver,zerver_realm,logo_source,CharField,zerver_realm,,,False,1,False,False,,,D,,no,
Realm,zerver.models,zerver,zerver_realm,logo_version,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,1,,no,
Realm,zerver.models,zerver,zerver_realm,night_logo_source,CharField,zerver_realm,,,False,1,False,False,,,D,,no,
Realm,zerver.models,zerver,zerver_realm,night_logo_version,PositiveSmallIntegerField,zerver_realm,,,False,,False,False,,,1,,no,
RealmDomain,zerver.models,zerver,zerver_realmdomain,id,AutoField,zerver_realmdomain,,,True,,False,False,,,,,no,
RealmDomain,zerver.models,zerver,zerver_realmdomain,realm,ForeignKey,zerver_realmdomain,,,False,,False,False,zerver_realm,,,CASCADE,no,
RealmDomain,zerver.models,zerver,zerver_realmdomain,domain,CharField,zerver_realmdomain,,,False,80,False,False,,,,,no,
RealmDomain,zerver.models,zerver,zerver_realmdomain,allow_subdomains,BooleanField,zerver_realmdomain,,,False,,False,False,,,False,,no,
RealmEmoji,zerver.models,zerver,zerver_realmemoji,id,AutoField,zerver_realmemoji,,,True,,False,False,,,,,no,
RealmEmoji,zerver.models,zerver,zerver_realmemoji,author,ForeignKey,zerver_realmemoji,,,False,,False,True,zerver_userprofile,,,CASCADE,no,
RealmEmoji,zerver.models,zerver,zerver_realmemoji,realm,ForeignKey,zerver_realmemoji,,,False,,False,False,zerver_realm,,,CASCADE,no,
RealmEmoji,zerver.models,zerver,zerver_realmemoji,name,TextField,zerver_realmemoji,,,False,,False,False,,,,,no,
RealmEmoji,zerver.models,zerver,zerver_realmemoji,file_name,TextField,zerver_realmemoji,,,False,,False,True,,,,,no,
RealmEmoji,zerver.models,zerver,zerver_realmemoji,is_animated,BooleanField,zerver_realmemoji,,,False,,False,False,,,False,,no,
RealmEmoji,zerver.models,zerver,zerver_realmemoji,deactivated,BooleanField,zerver_realmemoji,,,False,,False,False,,,False,,no,
RealmFilter,zerver.models,zerver,zerver_realmfilter,id,AutoField,zerver_realmfilter,,,True,,False,False,,,,,no,
RealmFilter,zerver.models,zerver,zerver_realmfilter,realm,ForeignKey,zerver_realmfilter,,,False,,False,False,zerver_realm,,,CASCADE,no,
RealmFilter,zerver.models,zerver,zerver_realmfilter,pattern,TextField,zerver_realmfilter,,,False,,False,False,,,,,no,
RealmFilter,zerver.models,zerver,zerver_realmfilter,url_format_string,TextField,zerver_realmfilter,,,False,,False,False,,,,,no,
RealmPlayground,zerver.models,zerver,zerver_realmplayground,id,AutoField,zerver_realmplayground,,,True,,False,False,,,,,no,
RealmPlayground,zerver.models,zerver,zerver_realmplayground,realm,ForeignKey,zerver_realmplayground,,,False,,False,False,zerver_realm,,,CASCADE,no,
RealmPlayground,zerver.models,zerver,zerver_realmplayground,url_prefix,TextField,zerver_realmplayground,,,False,,False,False,,,,,no,
RealmPlayground,zerver.models,zerver,zerver_realmplayground,name,TextField,zerver_realmplayground,,,False,,False,False,,,,,no,
RealmPlayground,zerver.models,zerver,zerver_realmplayground,pygments_language,CharField,zerver_realmplayground,,,False,40,False,False,,,,,no,
Recipient,zerver.models,zerver,zerver_recipient,userprofile,ManyToOneRel,zerver_recipient,,,,,,,zerver_userprofile,ForeignKey,,SET_NULL,no,
Recipient,zerver.models,zerver,zerver_recipient,stream,ManyToOneRel,zerver_recipient,,,,,,,zerver_stream,ForeignKey,,SET_NULL,no,
Recipient,zerver.models,zerver,zerver_recipient,usertopic,ManyToOneRel,zerver_recipient,,,,,,,zerver_usertopic,ForeignKey,,CASCADE,no,
Recipient,zerver.models,zerver,zerver_recipient,archivedmessage,ManyToOneRel,zerver_recipient,,,,,,,zerver_archivedmessage,ForeignKey,,CASCADE,no,
Recipient,zerver.models,zerver,zerver_recipient,message,ManyToOneRel,zerver_recipient,,,,,,,zerver_message,ForeignKey,,CASCADE,no,
Recipient,zerver.models,zerver,zerver_recipient,draft,ManyToOneRel,zerver_recipient,,,,,,,zerver_draft,ForeignKey,,SET_NULL,no,
Recipient,zerver.models,zerver,zerver_recipient,subscription,ManyToOneRel,zerver_recipient,,,,,,,zerver_subscription,ForeignKey,,CASCADE,no,
Recipient,zerver.models,zerver,zerver_recipient,huddle,ManyToOneRel,zerver_recipient,,,,,,,zerver_huddle,ForeignKey,,SET_NULL,no,
Recipient,zerver.models,zerver,zerver_recipient,scheduledmessage,ManyToOneRel,zerver_recipient,,,,,,,zerver_scheduledmessage,ForeignKey,,CASCADE,no,
Recipient,zerver.models,zerver,zerver_recipient,id,AutoField,zerver_recipient,,,True,,False,False,,,,,no,
Recipient,zerver.models,zerver,zerver_recipient,type_id,IntegerField,zerver_recipient,,,False,,False,False,,,,,no,
Recipient,zerver.models,zerver,zerver_recipient,type,PositiveSmallIntegerField,zerver_recipient,,,False,,False,False,,,,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,id,AutoField,zerver_realmuserdefault,,,True,,False,False,,,,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,enter_sends,BooleanField,zerver_userbasesettings,,,False,,False,True,,,False,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,left_side_userlist,BooleanField,zerver_userbasesettings,,,False,,False,False,,,False,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,default_language,CharField,zerver_userbasesettings,,,False,50,False,False,,,en,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,default_view,TextField,zerver_userbasesettings,,,False,,False,False,,,recent_topics,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,escape_navigates_to_default_view,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,dense_mode,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,fluid_layout_width,BooleanField,zerver_userbasesettings,,,False,,False,False,,,False,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,high_contrast_mode,BooleanField,zerver_userbasesettings,,,False,,False,False,,,False,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,translate_emoticons,BooleanField,zerver_userbasesettings,,,False,,False,False,,,False,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,twenty_four_hour_time,BooleanField,zerver_userbasesettings,,,False,,False,False,,,False,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,starred_message_counts,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,color_scheme,PositiveSmallIntegerField,zerver_userbasesettings,,,False,,False,False,,,1,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,demote_inactive_streams,PositiveSmallIntegerField,zerver_userbasesettings,,,False,,False,False,,,1,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,emojiset,CharField,zerver_userbasesettings,,,False,20,False,False,,,google,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,email_notifications_batching_period_seconds,IntegerField,zerver_userbasesettings,,,False,,False,False,,,120,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,enable_stream_desktop_notifications,BooleanField,zerver_userbasesettings,,,False,,False,False,,,False,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,enable_stream_email_notifications,BooleanField,zerver_userbasesettings,,,False,,False,False,,,False,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,enable_stream_push_notifications,BooleanField,zerver_userbasesettings,,,False,,False,False,,,False,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,enable_stream_audible_notifications,BooleanField,zerver_userbasesettings,,,False,,False,False,,,False,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,notification_sound,CharField,zerver_userbasesettings,,,False,20,False,False,,,zulip,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,wildcard_mentions_notify,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,enable_desktop_notifications,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,pm_content_in_desktop_notifications,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,enable_sounds,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,enable_offline_email_notifications,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,message_content_in_email_notifications,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,enable_offline_push_notifications,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,enable_online_push_notifications,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,desktop_icon_count_display,PositiveSmallIntegerField,zerver_userbasesettings,,,False,,False,False,,,1,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,enable_digest_emails,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,enable_login_emails,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,enable_marketing_emails,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,realm_name_in_notifications,BooleanField,zerver_userbasesettings,,,False,,False,False,,,False,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,presence_enabled,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,enable_drafts_synchronization,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,send_stream_typing_notifications,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,send_private_typing_notifications,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,send_read_receipts,BooleanField,zerver_userbasesettings,,,False,,False,False,,,True,,no,
RealmUserDefault,zerver.models,zerver,zerver_realmuserdefault,realm,ForeignKey,zerver_realmuserdefault,,,False,,False,False,zerver_realm,,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,realmemoji,ManyToOneRel,zerver_userprofile,,,,,,,zerver_realmemoji,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,userprofile,ManyToOneRel,zerver_userprofile,,,,,,,zerver_userprofile,ForeignKey,,SET_NULL,no,
UserProfile,zerver.models,zerver,zerver_userprofile,direct_groups,ManyToManyRel,zerver_userprofile,,,,,,,zerver_usergroup,ManyToManyField,,,no,
UserProfile,zerver.models,zerver,zerver_userprofile,preregistrationuser,ManyToOneRel,zerver_userprofile,,,,,,,zerver_preregistrationuser,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,multiuseinvite,ManyToOneRel,zerver_userprofile,,,,,,,zerver_multiuseinvite,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,emailchangestatus,ManyToOneRel,zerver_userprofile,,,,,,,zerver_emailchangestatus,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,pushdevicetoken,ManyToOneRel,zerver_userprofile,,,,,,,zerver_pushdevicetoken,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,usertopic,ManyToOneRel,zerver_userprofile,,,,,,,zerver_usertopic,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,archivedmessage,ManyToOneRel,zerver_userprofile,,,,,,,zerver_archivedmessage,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,message,ManyToOneRel,zerver_userprofile,,,,,,,zerver_message,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,submessage,ManyToOneRel,zerver_userprofile,,,,,,,zerver_submessage,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,archivedsubmessage,ManyToOneRel,zerver_userprofile,,,,,,,zerver_archivedsubmessage,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,draft,ManyToOneRel,zerver_userprofile,,,,,,,zerver_draft,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,reaction,ManyToOneRel,zerver_userprofile,,,,,,,zerver_reaction,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,archivedreaction,ManyToOneRel,zerver_userprofile,,,,,,,zerver_archivedreaction,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,usermessage,ManyToOneRel,zerver_userprofile,,,,,,,zerver_usermessage,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,archivedusermessage,ManyToOneRel,zerver_userprofile,,,,,,,zerver_archivedusermessage,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,archivedattachment,ManyToOneRel,zerver_userprofile,,,,,,,zerver_archivedattachment,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,attachment,ManyToOneRel,zerver_userprofile,,,,,,,zerver_attachment,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,subscription,ManyToOneRel,zerver_userprofile,,,,,,,zerver_subscription,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,useractivity,ManyToOneRel,zerver_userprofile,,,,,,,zerver_useractivity,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,useractivityinterval,ManyToOneRel,zerver_userprofile,,,,,,,zerver_useractivityinterval,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,userpresence,ManyToOneRel,zerver_userprofile,,,,,,,zerver_userpresence,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,userstatus,OneToOneRel,zerver_userprofile,,,,,,,zerver_userstatus,OneToOneField,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,scheduledemail,ManyToManyRel,zerver_userprofile,,,,,,,zerver_scheduledemail,ManyToManyField,,,no,
UserProfile,zerver.models,zerver,zerver_userprofile,missedmessageemailaddress,ManyToOneRel,zerver_userprofile,,,,,,,zerver_missedmessageemailaddress,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,scheduledmessagenotificationemail,ManyToOneRel,zerver_userprofile,,,,,,,zerver_scheduledmessagenotificationemail,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,scheduledmessage,ManyToOneRel,zerver_userprofile,,,,,,,zerver_scheduledmessage,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,userhotspot,ManyToOneRel,zerver_userprofile,,,,,,,zerver_userhotspot,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,customprofilefieldvalue,ManyToOneRel,zerver_userprofile,,,,,,,zerver_customprofilefieldvalue,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,service,ManyToOneRel,zerver_userprofile,,,,,,,zerver_service,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,botstoragedata,ManyToOneRel,zerver_userprofile,,,,,,,zerver_botstoragedata,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,botconfigdata,ManyToOneRel,zerver_userprofile,,,,,,,zerver_botconfigdata,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,alertword,ManyToOneRel,zerver_userprofile,,,,,,,zerver_alertword,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,social_auth,ManyToOneRel,zerver_userprofile,,,,,,,social_auth_usersocialauth,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,staticdevice,ManyToOneRel,zerver_userprofile,,,,,,,otp_static_staticdevice,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,totpdevice,ManyToOneRel,zerver_userprofile,,,,,,,otp_totp_totpdevice,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,phonedevice,ManyToOneRel,zerver_userprofile,,,,,,,two_factor_phonedevice,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,usercount,ManyToOneRel,zerver_userprofile,,,,,,,analytics_usercount,ForeignKey,,CASCADE,no,
UserProfile,zerver.models,zerver,zerver_userprofile,id,AutoField,zerver_userprofile,,,True,,False,False,,,,,no,
UserProfile,zerver.models,zerver,zerver_userprofile,password,CharField,auth_abstractbaseuser,,,False,128,False,False,,,,,no,
UserProfile,zerver.models,zerver,zerver_userprofile,last_login,DateTimeField,auth_abstractbaseuser,,,False,,False,True,,,,,no,
UserProfile,zerver.models,zerver,zerver_userprofile,is_superuser,BooleanField,auth_permissionsmixin,,,False,,False,False,,,False,,no,
UserProfile,zerver.models,zerver,zerver_userprofile,enter_sends,BooleanField,zerver_userbasesettings,,,False,,False,True,,,False,,no,
UserProfile,zerver.models,zerver,zerver_userprofile,left_side_userlist,BooleanField,zerver_userbasesettings,,,False,,False,False,,,False,,no,
UserProfile,zerver.models,zerver,zerver_userprofile,default_language,CharField,zerver_userbasesettings,,,False,50,False,False,,,en,,no,
UserProfile,zerver.models,zerver,zerver_userprofile,default_view,TextField,zerver_userbasesettings,,,False,,False,False,,,recent_topics,,no,
